# Amplitude1 Amplitude2 Frequency logL logPrior
7.763431917586696152e+00 1.412129335975848043e+01 7.299609270207435330e+00 6.945860066898794612e+05 0.000000000000000000e+00
7.771087464128275890e+00 1.412389117132587657e+01 7.299636681487833734e+00 6.945860095345423324e+05 0.000000000000000000e+00
7.913692488508933032e+00 1.406313107748833247e+01 7.299175535137016446e+00 6.945860106498193927e+05 0.000000000000000000e+00
7.953056585726325345e+00 1.420543135989758632e+01 7.299815064922757557e+00 6.945860156306404388e+05 0.000000000000000000e+00
8.288667114381118139e+00 1.396069421710963177e+01 7.300732068488970050e+00 6.945860169735690579e+05 0.000000000000000000e+00
7.719219316990599822e+00 1.418028456164999440e+01 7.299254853192883807e+00 6.945860243959585205e+05 0.000000000000000000e+00
8.047494673590213310e+00 1.382598044963164519e+01 7.300131116431546552e+00 6.945860270765835885e+05 0.000000000000000000e+00
7.896764461912712640e+00 1.408729910788402329e+01 7.299120091258103571e+00 6.945860319428311195e+05 0.000000000000000000e+00
8.257222330141187783e+00 1.401332412920049997e+01 7.300534268480395994e+00 6.945860348986440804e+05 0.000000000000000000e+00
7.953997841670635616e+00 1.385058817909622242e+01 7.300131005644634463e+00 6.945860383706878638e+05 0.000000000000000000e+00
7.800589610868469137e+00 1.421149136139894509e+01 7.299472128980699637e+00 6.945860403236557031e+05 0.000000000000000000e+00
7.954129923944367242e+00 1.403454223836040704e+01 7.300355401317578874e+00 6.945860413737290073e+05 0.000000000000000000e+00
7.819160654705000546e+00 1.423928200434477098e+01 7.299174354750509686e+00 6.945860447286717827e+05 0.000000000000000000e+00
8.205871007834964814e+00 1.407186009546047423e+01 7.300329124979322515e+00 6.945860490820789710e+05 0.000000000000000000e+00
7.808847155282616193e+00 1.422586784496017742e+01 7.299408908036793875e+00 6.945860514347178396e+05 0.000000000000000000e+00
8.059234881956845342e+00 1.414103783664707947e+01 7.300242732706254678e+00 6.945860521386930486e+05 0.000000000000000000e+00
8.295806354054301224e+00 1.385721660516464304e+01 7.300875608050186649e+00 6.945860546428367961e+05 0.000000000000000000e+00
8.005575496240760813e+00 1.384459451779882144e+01 7.299982221077873312e+00 6.945860576889973599e+05 0.000000000000000000e+00
7.887538515488877522e+00 1.392706947507944903e+01 7.299492420929570180e+00 6.945860595240120310e+05 0.000000000000000000e+00
7.784067744140430456e+00 1.397216838748219558e+01 7.299606371076632350e+00 6.945860602759802714e+05 0.000000000000000000e+00
8.000451310882240819e+00 1.389918685950846111e+01 7.299703146191527381e+00 6.945860659785172902e+05 0.000000000000000000e+00
8.237885756448244834e+00 1.394631686376949631e+01 7.300293526191713234e+00 6.945860672629832989e+05 0.000000000000000000e+00
8.161435034748590667e+00 1.401281783024254679e+01 7.300758313878683126e+00 6.945860674647265114e+05 0.000000000000000000e+00
8.237539500084091415e+00 1.382419204057758400e+01 7.300602943368726727e+00 6.945860696491136914e+05 0.000000000000000000e+00
7.895545811450299212e+00 1.389859172545267185e+01 7.299657169759674602e+00 6.945860715106360149e+05 0.000000000000000000e+00
7.977999922942949240e+00 1.421146457631585314e+01 7.299699016097164872e+00 6.945860719457133673e+05 0.000000000000000000e+00
7.950109987601875261e+00 1.405716440429079661e+01 7.300308611264550329e+00 6.945860760913792765e+05 0.000000000000000000e+00
8.073780422440036020e+00 1.405004937030890488e+01 7.299604699316810219e+00 6.945860768025555881e+05 0.000000000000000000e+00
7.923529579059886530e+00 1.414155966271237119e+01 7.299170816526111771e+00 6.945860782794159604e+05 0.000000000000000000e+00
7.813751928637096889e+00 1.397330702714629780e+01 7.299307772070531719e+00 6.945860821266499115e+05 0.000000000000000000e+00
7.851688348695541997e+00 1.422120275559369418e+01 7.299549525828413543e+00 6.945860853402588982e+05 0.000000000000000000e+00
8.217222324175635251e+00 1.387824557443012452e+01 7.300995582368657644e+00 6.945860902464888059e+05 0.000000000000000000e+00
8.158777384101162156e+00 1.395520069969491672e+01 7.300865022490097722e+00 6.945860988111387705e+05 0.000000000000000000e+00
7.703142384156906886e+00 1.415057594987415790e+01 7.298933319563432498e+00 6.945861020640247734e+05 0.000000000000000000e+00
8.010283454474061315e+00 1.382718872790992570e+01 7.300254415695873078e+00 6.945861081161834300e+05 0.000000000000000000e+00
8.158527993706288228e+00 1.380800928738876543e+01 7.300793965624288617e+00 6.945861087937814882e+05 0.000000000000000000e+00
7.830127708096840777e+00 1.416907598420861270e+01 7.299724023033869358e+00 6.945861089203576557e+05 0.000000000000000000e+00
8.140743869026287882e+00 1.395636746998375699e+01 7.300838351204574472e+00 6.945861093080479186e+05 0.000000000000000000e+00
7.724569160507656740e+00 1.404675723962016320e+01 7.299172637891606641e+00 6.945861112085635541e+05 0.000000000000000000e+00
8.246850452008413157e+00 1.398469839440965501e+01 7.300348241726718257e+00 6.945861129882477690e+05 0.000000000000000000e+00
8.011475035246801824e+00 1.402432907085612612e+01 7.300502750920855100e+00 6.945861135057134088e+05 0.000000000000000000e+00
8.119665652861993266e+00 1.382470856102451506e+01 7.300245933250514518e+00 6.945861172391806031e+05 0.000000000000000000e+00
8.244759320510027578e+00 1.383566273314538542e+01 7.300977596061346553e+00 6.945861187648331979e+05 0.000000000000000000e+00
7.753303846533370347e+00 1.400643606060101298e+01 7.299299728123036957e+00 6.945861207222603261e+05 0.000000000000000000e+00
8.132977828731599246e+00 1.385086727291984232e+01 7.300846028517542052e+00 6.945861226752231596e+05 0.000000000000000000e+00
7.772103411855980859e+00 1.398341866834601710e+01 7.299519146360279542e+00 6.945861230658564018e+05 0.000000000000000000e+00
8.224942657427645187e+00 1.383812761009403580e+01 7.300974656364844328e+00 6.945861246750687715e+05 0.000000000000000000e+00
7.790361532956109336e+00 1.396526605219424155e+01 7.299589009241601367e+00 6.945861247589491541e+05 0.000000000000000000e+00
7.715264053918322595e+00 1.415529247552964698e+01 7.298908985406474592e+00 6.945861253771801712e+05 0.000000000000000000e+00
8.256431596753257551e+00 1.386090973624136424e+01 7.301002250441675834e+00 6.945861304287090898e+05 0.000000000000000000e+00
7.790929496903789442e+00 1.420130361277658260e+01 7.298962079327268704e+00 6.945861317166300723e+05 0.000000000000000000e+00
7.917091712318811147e+00 1.400218289673041028e+01 7.300272517733199074e+00 6.945861340449976269e+05 0.000000000000000000e+00
7.929729749942628025e+00 1.390699711158069363e+01 7.300271106752689754e+00 6.945861446658035275e+05 0.000000000000000000e+00
8.256220867296709898e+00 1.399765931828295074e+01 7.300716059857902174e+00 6.945861507941975724e+05 0.000000000000000000e+00
7.994969450157904056e+00 1.414446315505918328e+01 7.300161612321725002e+00 6.945861546375185717e+05 0.000000000000000000e+00
7.835277484619956212e+00 1.411995378699385562e+01 7.299861730711185714e+00 6.945861572989475681e+05 0.000000000000000000e+00
7.700501733262473891e+00 1.410178893647932519e+01 7.299063831130395918e+00 6.945861603408561787e+05 0.000000000000000000e+00
7.863766150854012871e+00 1.390859155968662009e+01 7.299687954837477122e+00 6.945861605056396220e+05 0.000000000000000000e+00
8.003734554707314430e+00 1.415850658212091417e+01 7.299446275353369984e+00 6.945861625537087675e+05 0.000000000000000000e+00
8.239783438119408387e+00 1.394305568592384681e+01 7.300926967391318634e+00 6.945861646133967442e+05 0.000000000000000000e+00
7.946682351797597299e+00 1.398584012670153243e+01 7.299376548976197476e+00 6.945861656110241311e+05 0.000000000000000000e+00
7.694954129488086103e+00 1.415293025607223676e+01 7.299069859966147433e+00 6.945861679639101494e+05 0.000000000000000000e+00
7.725410896104115466e+00 1.414833899668657935e+01 7.298906782020443629e+00 6.945861685103304917e+05 0.000000000000000000e+00
7.852750192155540709e+00 1.391508512126712027e+01 7.299682347325660459e+00 6.945861726424518274e+05 0.000000000000000000e+00
8.261580513228174993e+00 1.390010108505389042e+01 7.300980327420458771e+00 6.945861736193292309e+05 0.000000000000000000e+00
8.256920978253846854e+00 1.399060997558154540e+01 7.300745519424738816e+00 6.945861822730428539e+05 0.000000000000000000e+00
7.996616562411012374e+00 1.402802657882153703e+01 7.300458184455711930e+00 6.945861863501291955e+05 0.000000000000000000e+00
7.977194885689210757e+00 1.411379678445345220e+01 7.299316394283198228e+00 6.945861881668277783e+05 0.000000000000000000e+00
7.800821041366346797e+00 1.396524532622949799e+01 7.299411044751042965e+00 6.945861913498083595e+05 0.000000000000000000e+00
7.899439696933924004e+00 1.422285188103774090e+01 7.299590544825850458e+00 6.945861927327555604e+05 0.000000000000000000e+00
8.215348502559038479e+00 1.396588928051609102e+01 7.300878477317542803e+00 6.945861936789952451e+05 0.000000000000000000e+00
8.207643766508265770e+00 1.380893678946912573e+01 7.300849381854824571e+00 6.945861992509892443e+05 0.000000000000000000e+00
7.830309978470542553e+00 1.423516065743171488e+01 7.299217602299797214e+00 6.945862010459313169e+05 0.000000000000000000e+00
7.815192538845415982e+00 1.415033399630643984e+01 7.298963387164864258e+00 6.945862025360007538e+05 0.000000000000000000e+00
7.877553165857015927e+00 1.422919544390538249e+01 7.299492499985516858e+00 6.945862053884840570e+05 0.000000000000000000e+00
7.975152153174400738e+00 1.404004784780917880e+01 7.299348683203249699e+00 6.945862072005540831e+05 0.000000000000000000e+00
7.776843191207738037e+00 1.419667940117638238e+01 7.298950937944705508e+00 6.945862100639038254e+05 0.000000000000000000e+00
8.030681331609736517e+00 1.415510783460651290e+01 7.299553629357118822e+00 6.945862169578881003e+05 0.000000000000000000e+00
8.278334808173777759e+00 1.386315465480850406e+01 7.300692520396530938e+00 6.945862205089590279e+05 0.000000000000000000e+00
8.117897822253198115e+00 1.380267475872776473e+01 7.300567073225217918e+00 6.945862240954176523e+05 0.000000000000000000e+00
8.026878900115541171e+00 1.391373228635914217e+01 7.299714347520898983e+00 6.945862260926887393e+05 0.000000000000000000e+00
7.779921369886111826e+00 1.414457801737904319e+01 7.298925708728256190e+00 6.945862294857930392e+05 0.000000000000000000e+00
8.104960423931467872e+00 1.400734776183093011e+01 7.300694811308972021e+00 6.945862301208501449e+05 0.000000000000000000e+00
8.113912758117230339e+00 1.385690279624182430e+01 7.300797018073849287e+00 6.945862303526577307e+05 0.000000000000000000e+00
7.777281657012508731e+00 1.420265788138638108e+01 7.298967562291455380e+00 6.945862308040146017e+05 0.000000000000000000e+00
7.856501300044784308e+00 1.391322973104424143e+01 7.299792160120245121e+00 6.945862322564261267e+05 0.000000000000000000e+00
7.879441339983105586e+00 1.416110942359551750e+01 7.299089977917356364e+00 6.945862324328281684e+05 0.000000000000000000e+00
8.253478512237732545e+00 1.398077423649945672e+01 7.300412257161587704e+00 6.945862325728493743e+05 0.000000000000000000e+00
7.725608937519318431e+00 1.420143081090825454e+01 7.299031180863162938e+00 6.945862357984823175e+05 0.000000000000000000e+00
8.234915817214805145e+00 1.402550200103804734e+01 7.300381702133639905e+00 6.945862392670608824e+05 0.000000000000000000e+00
7.719408727969980788e+00 1.405781861263441002e+01 7.299223816903801954e+00 6.945862401480772533e+05 0.000000000000000000e+00
8.119131312009390200e+00 1.389821249528575997e+01 7.299971615019622107e+00 6.945862438733616145e+05 0.000000000000000000e+00
8.029789575018174475e+00 1.385141113338970875e+01 7.300527227228441163e+00 6.945862483085555723e+05 0.000000000000000000e+00
7.985471627676870909e+00 1.419778284273410840e+01 7.299539567490985092e+00 6.945862497575351736e+05 0.000000000000000000e+00
8.235884321221879745e+00 1.381656137646691640e+01 7.300708484094504236e+00 6.945862507487542462e+05 0.000000000000000000e+00
7.821477581947247515e+00 1.414816459408039506e+01 7.299742690546248802e+00 6.945862515956279822e+05 0.000000000000000000e+00
8.138866253104255932e+00 1.388512480466051535e+01 7.300063340777102283e+00 6.945862524933770765e+05 0.000000000000000000e+00
8.253437810522184392e+00 1.400821974312058948e+01 7.300565666037092782e+00 6.945862530558930011e+05 0.000000000000000000e+00
8.246490017178198073e+00 1.387109955271467143e+01 7.300987016949299857e+00 6.945862532148768660e+05 0.000000000000000000e+00
7.870638854268777074e+00 1.390384554362132619e+01 7.299773815559060353e+00 6.945862544109500013e+05 0.000000000000000000e+00
7.841118167164617958e+00 1.422086411833169173e+01 7.299493234898883465e+00 6.945862544305163901e+05 0.000000000000000000e+00
8.019264999467299759e+00 1.410666673103499136e+01 7.299447410873908915e+00 6.945862560117383255e+05 0.000000000000000000e+00
8.192424076751734674e+00 1.399191481137894755e+01 7.300083334081199027e+00 6.945862595996364253e+05 0.000000000000000000e+00
8.260150467098220872e+00 1.399686711704692677e+01 7.300564428098467396e+00 6.945862608487638645e+05 0.000000000000000000e+00
8.159553861774700323e+00 1.393306598379376382e+01 7.300018070759039190e+00 6.945862630440013018e+05 0.000000000000000000e+00
7.962064006120253445e+00 1.388362225692020147e+01 7.300341255662871731e+00 6.945862645568739390e+05 0.000000000000000000e+00
7.860488092339704913e+00 1.417587097013315933e+01 7.299065088393984269e+00 6.945862675867647631e+05 0.000000000000000000e+00
8.288434307553753655e+00 1.386645069535333619e+01 7.300834513111120749e+00 6.945862687817441765e+05 0.000000000000000000e+00
8.026177376704469069e+00 1.418759849383161509e+01 7.299807851521862290e+00 6.945862702443191083e+05 0.000000000000000000e+00
8.098088907173055517e+00 1.414330866895917360e+01 7.299892538443461198e+00 6.945862705193592701e+05 0.000000000000000000e+00
7.940728818357858820e+00 1.417535550515539100e+01 7.299275835804411194e+00 6.945862717134871054e+05 0.000000000000000000e+00
7.721528107365100091e+00 1.405693120494972348e+01 7.299210528009678178e+00 6.945862732213311829e+05 0.000000000000000000e+00
7.838250364689070437e+00 1.407962259036393782e+01 7.299052276834172126e+00 6.945862757612316636e+05 0.000000000000000000e+00
8.069652821744735860e+00 1.381511713360954197e+01 7.300320258874730683e+00 6.945862762902650284e+05 0.000000000000000000e+00
8.046325116776630537e+00 1.385545522607108282e+01 7.300593953260040792e+00 6.945862797457830748e+05 0.000000000000000000e+00
7.993141457952130047e+00 1.414214998142818480e+01 7.300155321225385130e+00 6.945862806382400449e+05 0.000000000000000000e+00
7.730217628706722799e+00 1.417648963874469636e+01 7.299278095542955036e+00 6.945862810655602952e+05 0.000000000000000000e+00
8.151288690324470565e+00 1.406842646469195302e+01 7.299938779553579948e+00 6.945862812627146486e+05 0.000000000000000000e+00
7.783574017832838976e+00 1.412592203726915230e+01 7.299653079185331350e+00 6.945862846568907844e+05 0.000000000000000000e+00
8.202021271723243245e+00 1.394611139482999107e+01 7.300158756216926115e+00 6.945862883481114404e+05 0.000000000000000000e+00
7.783921833888147290e+00 1.416702216100489586e+01 7.298937918181825246e+00 6.945862908808625070e+05 0.000000000000000000e+00
8.099372625394408942e+00 1.381650913820350191e+01 7.300306673478936581e+00 6.945862912170779891e+05 0.000000000000000000e+00
8.236451798152021553e+00 1.398047894119921608e+01 7.300816848623925104e+00 6.945862915074613411e+05 0.000000000000000000e+00
7.802594102868745551e+00 1.421409671462171431e+01 7.299417999031041049e+00 6.945862920587096596e+05 0.000000000000000000e+00
7.716101666954044092e+00 1.418682571043580687e+01 7.299091969170331318e+00 6.945862931572077796e+05 0.000000000000000000e+00
8.271927341075054230e+00 1.396051734056915095e+01 7.300556557982055494e+00 6.945862941661706427e+05 0.000000000000000000e+00
8.150866005672760650e+00 1.388813021620224752e+01 7.300884662102581579e+00 6.945862952656534035e+05 0.000000000000000000e+00
8.281509195840509818e+00 1.387767882200311753e+01 7.300691171078293351e+00 6.945862954943975201e+05 0.000000000000000000e+00
